away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_ranking,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_win_percentage,away_wins,date,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_ranking,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_win_percentage,home_wins,location,losing_abbr,losing_name,pace,winner,winning_abbr,winning_name
46.7,14,2.0,1,116.3,77.4,24,0.507,70,0.429,30,0.171,12,0.833,10,0,200,94.2,22.9,8,19,81,,7.0,6,0.414,29,0.379,11,48.5,32,0.535,17.5,16,41,0.463,19,0.0,0,"November 25, 2020",50.0,20,9.8,4,94.2,77.1,27,0.592,76,0.526,40,0.25,19,0.526,10,0,200,116.3,22.6,7,15,100,,11.6,10,0.355,27,0.37,10,51.5,34,0.588,10.6,10,49,0.612,30,1.0,1,"Don Haskins Center, El Paso, Texas","Texas-Permian Basin
			","Texas-Permian Basin
			",85.9,Home,TEXAS-EL-PASO,UTEP
22.2,4,2.7,1,118.2,69.0,20,0.29,69,0.261,18,0.377,26,0.577,15,1,200,71.4,24.6,14,27,55,,11.7,9,0.304,21,0.19,4,39.5,34,0.338,9.0,8,48,0.292,14,0.0,0,"November 25, 2020",51.6,16,8.3,4,71.4,75.4,43,0.639,54,0.574,31,0.63,34,0.647,22,0,200,118.2,31.0,9,24,91,19,6.5,5,0.315,17,0.412,7,60.5,52,0.649,19.8,17,37,0.649,24,1.0,1,"Frank Erwin Center, Austin, Texas",TEXAS-PAN-AMERICAN,Texas-Rio Grande Valley,76.8,Home,TEXAS,Texas
68.0,17,13.2,5,114.1,73.5,25,0.45,60,0.417,25,0.2,12,0.833,10,1,200,90.1,24.2,8,20,64,,2.8,2,0.333,20,0.2,4,49.3,33,0.487,15.5,12,40,0.525,21,0.5,1,"November 28, 2020",73.1,19,10.0,4,90.1,75.8,25,0.508,61,0.426,26,0.426,26,0.731,19,1,200,114.1,26.5,9,14,81,,9.9,7,0.377,23,0.435,10,50.7,34,0.552,9.9,8,38,0.421,16,0.5,1,"UTRGV Fieldhouse, Edinburg, Texas",TEXAS-SAN-ANTONIO,UTSA,71.0,Home,TEXAS-PAN-AMERICAN,Texas-Rio Grande Valley
46.4,13,5.4,3,115.5,53.7,22,0.416,77,0.364,28,0.117,9,0.778,7,0,200,84.5,34.8,16,19,71,,14.3,12,0.364,28,0.286,8,43.7,38,0.437,19.0,19,49,0.408,20,0.0,0,"November 27, 2020",40.5,15,12.2,6,84.5,65.2,30,0.547,75,0.493,37,0.293,22,0.682,15,0,200,115.5,46.3,19,14,97,,13.1,11,0.253,19,0.421,8,56.3,49,0.568,16.7,17,56,0.518,29,1.0,1,"Convocation Center, San Antonio, Texas","Texas-Permian Basin
			","Texas-Permian Basin
			",83.9,Home,TEXAS-SAN-ANTONIO,UTSA
68.0,17,13.2,5,114.1,73.5,25,0.45,60,0.417,25,0.2,12,0.833,10,1,200,90.1,24.2,8,20,64,,2.8,2,0.333,20,0.2,4,49.3,33,0.487,15.5,12,40,0.525,21,0.5,1,"November 28, 2020",73.1,19,10.0,4,90.1,75.8,25,0.508,61,0.426,26,0.426,26,0.731,19,1,200,114.1,26.5,9,14,81,,9.9,7,0.377,23,0.435,10,50.7,34,0.552,9.9,8,38,0.421,16,0.5,1,"UTRGV Fieldhouse, Edinburg, Texas",TEXAS-SAN-ANTONIO,UTSA,71.0,Home,TEXAS-PAN-AMERICAN,Texas-Rio Grande Valley
38.9,7,13.6,3,75.7,80.0,32,0.336,61,0.295,18,0.213,13,0.846,11,1,200,70.3,22.0,9,28,52,,14.9,11,0.311,19,0.263,5,50.6,41,0.387,20.3,17,42,0.31,13,0.0,0,"November 25, 2020",57.1,8,7.1,3,70.3,78.0,32,0.33,50,0.28,14,0.62,31,0.742,23,0,200,75.7,20.0,8,16,56,,5.4,4,0.56,28,0.179,5,49.4,40,0.433,20.1,16,22,0.409,9,1.0,1,"Beasley Coliseum, Pullman, Washington",TEXAS-SOUTHERN,Texas Southern,74.0,Home,WASHINGTON-STATE,Washington State
46.2,12,5.7,2,113.3,72.7,24,0.41,67,0.388,26,0.299,20,0.5,10,2,200,86.7,25.0,8,20,65,,8.0,6,0.269,18,0.167,3,49.2,32,0.425,11.7,10,49,0.469,23,0.0,0,"November 28, 2020",51.9,14,14.3,7,86.7,75.0,24,0.542,59,0.458,27,0.458,27,0.778,21,0,200,113.3,27.3,9,20,85,,6.7,5,0.407,24,0.417,10,50.8,33,0.592,11.3,9,35,0.486,17,1.0,2,"Gallagher-Iba Arena, Stillwater, Oklahoma",TEXAS-SOUTHERN,Texas Southern,75.2,Home,OKLAHOMA-STATE,Oklahoma State
33.3,7,1.8,1,118.1,63.9,23,0.415,59,0.356,21,0.254,15,0.667,10,0,200,71.1,15.8,6,20,59,,7.2,6,0.441,26,0.269,7,39.2,29,0.446,25.1,22,33,0.424,14,0.0,0,"November 25, 2020",44.7,17,6.1,2,71.1,84.2,32,0.57,71,0.535,38,0.352,25,0.68,17,0,200,118.1,36.1,13,21,98,,14.5,12,0.197,14,0.357,5,60.8,45,0.591,14.6,14,57,0.579,33,1.0,1,"Strahan Coliseum, San Marcos, Texas","Mary Hardin-Baylor
			","Mary Hardin-Baylor
			",83.0,Home,TEXAS-STATE,Texas State
57.7,15,20.0,4,90.0,74.3,26,0.604,48,0.542,26,0.5,24,0.708,17,0,200,107.1,16.0,4,25,75,,7.1,5,0.208,10,0.6,6,50.0,30,0.631,20.4,15,38,0.526,20,1.0,2,"November 28, 2020",62.5,10,5.3,2,107.1,84.0,21,0.415,47,0.34,16,0.766,36,0.667,24,1,200,90.0,25.7,9,20,63,,11.4,8,0.574,27,0.259,7,50.0,30,0.491,19.3,15,20,0.45,9,0.5,1,"American Bank Center, Corpus Christi, Texas",TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,70.3,Away,TEXAS-STATE,Texas State
38.1,8,2.0,1,126.3,63.9,23,0.385,61,0.344,21,0.328,20,0.55,11,1,200,72.5,17.8,8,21,58,,2.5,2,0.377,23,0.217,5,38.3,31,0.411,21.4,19,38,0.421,16,0.0,0,"November 25, 2020",57.9,22,5.3,2,72.5,82.2,37,0.6,70,0.543,38,0.371,26,0.654,17,0,200,126.3,36.1,13,14,101,14,16.3,13,0.286,20,0.4,8,61.7,50,0.613,10.9,10,50,0.6,30,1.0,1,"United Supermarkets Arena, Lubbock, Texas",NORTHWESTERN-STATE,Northwestern State,80.4,Home,TEXAS-TECH,Texas Tech
29.4,5,5.7,2,116.7,70.8,17,0.352,54,0.315,17,0.389,21,0.667,14,2,200,72.2,25.0,9,27,52,,9.7,7,0.333,18,0.222,4,43.3,26,0.406,22.2,18,36,0.361,13,0.0,0,"November 27, 2020",61.5,16,2.8,1,72.2,75.0,27,0.567,52,0.5,26,0.596,31,0.806,25,0,200,116.7,29.2,7,19,84,14,8.3,6,0.327,17,0.412,7,56.7,34,0.629,15.5,12,35,0.543,19,1.0,2,"United Supermarkets Arena, Lubbock, Texas",SAM-HOUSTON-STATE,Sam Houston State,72.4,Home,TEXAS-TECH,Texas Tech
22.2,4,2.7,1,118.2,69.0,20,0.29,69,0.261,18,0.377,26,0.577,15,1,200,71.4,24.6,14,27,55,,11.7,9,0.304,21,0.19,4,39.5,34,0.338,9.0,8,48,0.292,14,0.0,0,"November 25, 2020",51.6,16,8.3,4,71.4,75.4,43,0.639,54,0.574,31,0.63,34,0.647,22,0,200,118.2,31.0,9,24,91,19,6.5,5,0.315,17,0.412,7,60.5,52,0.649,19.8,17,37,0.649,24,1.0,1,"Frank Erwin Center, Austin, Texas",TEXAS-PAN-AMERICAN,Texas-Rio Grande Valley,76.8,Home,TEXAS,Texas
54.5,12,5.3,2,92.4,65.7,23,0.417,66,0.333,22,0.121,8,0.5,4,1,200,89.4,28.6,12,11,59,,9.1,6,0.439,29,0.379,11,45.5,35,0.423,9.1,7,37,0.297,11,0.0,0,"November 25, 2020",50.0,12,16.2,6,89.4,71.4,30,0.449,59,0.407,24,0.169,10,0.8,8,0,200,92.4,34.3,12,14,61,,1.5,1,0.356,21,0.238,5,54.5,42,0.478,19.1,15,38,0.5,19,1.0,1,"Cintas Center, Cincinnati, Ohio",TOLEDO,Toledo,65.8,Home,BRADLEY,Bradley
89.3,25,10.7,3,77.9,71.1,27,0.581,62,0.452,28,0.161,10,0.8,8,1,200,117.6,46.9,15,21,80,,11.8,8,0.548,34,0.471,16,60.0,42,0.599,19.4,16,28,0.429,12,0.5,1,"November 26, 2020",31.3,5,3.6,1,117.6,53.1,17,0.333,51,0.314,16,0.549,28,0.679,19,2,200,77.9,28.9,11,15,53,,11.8,8,0.451,23,0.087,2,40.0,28,0.412,19.2,15,28,0.5,14,0.0,0,"Cintas Center, Cincinnati, Ohio",OAKLAND,Oakland,68.0,Away,TOLEDO,Toledo
59.1,13,2.3,1,102.7,74.4,29,0.474,57,0.386,22,0.421,24,0.792,19,2,200,98.6,15.2,5,19,73,,4.1,3,0.333,19,0.526,10,47.2,34,0.534,16.1,13,38,0.316,12,0.333,1,"November 27, 2020",57.1,16,15.8,6,98.6,84.8,28,0.477,65,0.431,28,0.292,19,0.737,14,0,200,102.7,25.6,10,18,76,,14.9,11,0.338,22,0.273,6,52.8,38,0.513,8.7,7,43,0.512,22,1.0,3,"Cintas Center, Cincinnati, Ohio",TOLEDO,Toledo,73.7,Home,XAVIER,Xavier
50.0,9,0.0,0,145.9,69.2,18,0.439,49,0.367,18,0.286,14,0.786,11,1,200,88.5,18.8,6,9,54,,1.6,1,0.327,16,0.438,7,41.4,24,0.485,14.0,9,33,0.333,11,0.0,0,"November 25, 2020",48.6,17,15.2,5,88.5,81.3,26,0.675,63,0.556,35,0.063,4,1.0,4,0,200,145.9,30.8,8,14,89,4,11.5,7,0.46,29,0.517,15,58.6,34,0.686,8.5,6,34,0.588,20,1.0,1,"Mohegan Sun Arena, Uncasville, Connecticut",TOWSON,Towson,60.8,Home,VIRGINIA,Virginia
16.7,4,10.7,3,119.7,68.8,22,0.442,60,0.4,24,0.35,21,0.714,15,2,200,103.0,36.8,14,18,68,,9.1,6,0.267,16,0.313,5,51.4,36,0.486,13.7,11,44,0.432,19,0.0,0,"November 26, 2020",57.1,16,11.4,5,103.0,63.2,24,0.566,61,0.459,28,0.23,14,0.714,10,1,200,119.7,31.3,10,18,79,,10.6,7,0.541,33,0.394,13,48.6,34,0.584,10.6,8,28,0.536,15,0.5,1,"Mohegan Sun Arena, Uncasville, Connecticut",TOWSON,Towson,66.3,Home,SAN-FRANCISCO,San Francisco
43.5,10,8.9,4,98.7,56.8,25,0.383,64,0.359,23,0.375,24,0.667,16,3,200,86.7,35.0,14,19,65,,8.0,6,0.297,19,0.158,3,46.4,39,0.431,16.7,15,45,0.444,20,0.0,0,"November 27, 2020",53.6,15,15.6,7,86.7,65.0,26,0.462,66,0.424,28,0.348,23,0.565,13,0,200,98.7,43.2,19,23,74,,13.3,10,0.318,21,0.238,5,53.6,45,0.481,16.5,15,45,0.511,23,1.0,1,"Mohegan Sun Arena, Uncasville, Connecticut",TOWSON,Towson,74.7,Home,BUFFALO,Buffalo
56.5,13,9.1,3,82.1,86.8,33,0.443,61,0.377,23,0.393,24,0.5,12,0,200,84.6,13.5,5,21,66,,7.7,6,0.328,20,0.4,8,50.7,38,0.456,13.3,11,41,0.366,15,1.0,1,"November 27, 2020",42.9,9,9.8,4,84.6,86.5,32,0.424,59,0.356,21,0.356,21,0.667,14,1,200,82.1,13.2,5,24,64,,5.1,4,0.441,26,0.308,8,49.3,37,0.464,17.0,14,33,0.394,13,0.5,1,"Kimmel Arena, Asheville, North Carolina",WESTERN-CAROLINA,Western Carolina,78.2,Away,TROY,Troy
37.5,6,5.7,2,117.7,75.0,21,0.343,54,0.296,16,0.352,19,0.684,13,1,200,80.6,35.0,14,12,50,,3.2,2,0.333,18,0.278,5,51.5,35,0.397,17.3,13,36,0.306,11,0.5,1,"November 28, 2020",44.4,12,8.3,3,80.6,65.0,26,0.569,58,0.466,27,0.172,10,0.7,7,1,200,117.7,25.0,7,14,73,,6.5,4,0.397,23,0.522,12,48.5,33,0.582,10.1,7,35,0.429,15,0.667,2,"Kimmel Arena, Asheville, North Carolina",TROY,Troy,62.4,Home,NORTH-CAROLINA-WILMINGTON,UNC Wilmington
52.6,10,6.1,2,90.4,70.7,29,0.373,55,0.345,19,0.491,27,0.593,16,2,200,78.1,30.8,12,21,57,,9.6,7,0.273,15,0.2,3,51.3,41,0.42,19.3,16,40,0.4,16,0.0,0,"November 27, 2020",40.0,8,10.0,4,78.1,69.2,27,0.403,62,0.323,20,0.371,23,0.696,16,0,200,90.4,29.3,12,22,66,,8.2,6,0.468,29,0.345,10,48.8,39,0.453,16.3,14,33,0.303,10,1.0,1,"Devlin Fieldhouse, New Orleans, Louisiana",LAMAR,Lamar,73.4,Home,TULANE,Tulane
48.1,13,7.1,2,107.7,58.3,21,0.537,54,0.5,27,0.259,14,0.5,7,1,200,100.0,27.6,8,20,65,,9.2,6,0.333,18,0.222,4,44.6,29,0.536,15.5,11,36,0.639,23,0.0,0,"November 28, 2020",65.0,13,5.6,2,100.0,72.4,21,0.464,55,0.364,20,0.545,30,0.633,19,0,200,107.7,41.7,15,14,70,,9.2,6,0.491,27,0.407,11,55.4,36,0.505,15.0,12,28,0.321,9,1.0,2,"Sprint Center, Kansas City, Missouri",TULSA,Tulsa,65.0,Home,TEXAS-CHRISTIAN,TCU
58.8,10,5.7,2,117.7,66.7,20,0.477,43,0.395,17,0.558,24,0.708,17,1,200,93.5,23.1,6,18,58,22,1.6,1,0.488,21,0.333,7,46.4,26,0.533,20.7,14,22,0.455,10,0.0,0,"November 25, 2020",59.3,16,9.1,2,93.5,76.9,20,0.543,58,0.466,27,0.207,12,0.833,10,0,200,117.7,33.3,10,21,73,,8.1,5,0.397,23,0.391,9,53.6,30,0.573,11.2,8,35,0.514,18,1.0,1,"Viejas Arena, San Diego, California",UCLA,UCLA,62.1,Home,SAN-DIEGO-STATE,San Diego State
61.1,22,8.8,3,99.0,87.2,34,0.5,82,0.439,36,0.451,37,0.676,25,1,275,108.1,26.7,12,25,107,22,5.1,5,0.415,34,0.294,10,54.8,46,0.537,9.2,10,48,0.542,26,0.5,1,"November 27, 2020",63.3,19,6.3,3,108.1,73.3,33,0.46,75,0.4,30,0.44,33,0.879,29,1,275,99.0,12.8,5,29,98,,5.1,5,0.547,41,0.22,9,45.2,38,0.54,14.4,15,34,0.618,21,0.5,1,"Viejas Arena, San Diego, California",PEPPERDINE,Pepperdine,72.1,Away,UCLA,UCLA
57.1,16,17.9,7,92.0,68.8,22,0.623,53,0.528,28,0.415,22,0.864,19,0,200,113.3,12.5,3,23,85,,13.3,10,0.453,24,0.417,10,44.6,25,0.67,18.3,14,29,0.621,18,1.0,1,"November 25, 2020",33.3,8,3.4,1,113.3,87.5,21,0.464,56,0.429,24,0.464,26,0.654,17,1,200,92.0,31.3,10,19,69,,4.0,3,0.304,17,0.235,4,55.4,31,0.505,21.1,18,39,0.513,20,0.0,0,"Sanford Pentagon, Sioux Falls, South Dakota",UTAH-STATE,Utah State,75.4,Away,VIRGINIA-COMMONWEALTH,VCU
52.4,11,10.0,3,118.6,88.0,22,0.43,57,0.368,21,0.211,12,0.833,10,2,200,84.3,24.1,7,8,59,,7.1,5,0.386,22,0.318,7,53.7,29,0.47,20.4,16,35,0.4,14,0.0,0,"November 26, 2020",59.4,19,11.4,4,84.3,75.9,22,0.693,57,0.561,32,0.088,5,0.8,4,1,200,118.6,12.0,3,16,83,,10.0,7,0.474,27,0.556,15,46.3,25,0.699,15.7,11,30,0.567,17,0.5,1,"Sanford Pentagon, Sioux Falls, South Dakota",UTAH-STATE,Utah State,69.5,Home,SOUTH-DAKOTA-STATE,South Dakota State
53.8,14,21.9,7,92.2,85.7,30,0.527,56,0.464,26,0.554,31,0.742,23,2,200,106.5,22.6,7,13,82,,6.5,5,0.304,17,0.412,7,56.1,37,0.58,14.7,12,39,0.487,19,0.333,1,"November 27, 2020",52.0,13,5.1,2,106.5,77.4,24,0.464,69,0.362,25,0.13,9,0.778,7,3,200,92.2,14.3,5,25,71,,3.9,3,0.536,37,0.378,14,43.9,29,0.484,12.1,10,32,0.344,11,0.0,0,"Sanford Pentagon, Sioux Falls, South Dakota",NORTHERN-IOWA,Northern Iowa,77.0,Away,UTAH-STATE,Utah State
52.4,11,3.1,1,107.9,76.9,20,0.412,57,0.368,21,0.368,21,0.619,13,1,200,78.9,25.0,9,16,60,,7.9,6,0.246,14,0.357,5,46.8,29,0.448,21.4,18,43,0.372,16,0.0,0,"November 28, 2020",73.3,22,11.6,5,78.9,75.0,27,0.623,57,0.526,30,0.246,14,0.786,11,0,200,107.9,23.1,6,21,82,,7.9,6,0.439,25,0.44,11,53.2,33,0.644,22.2,18,32,0.594,19,1.0,3,"Marriott Center, Provo, Utah",UTAH-VALLEY,Utah Valley,75.8,Home,BRIGHAM-YOUNG,BYU
64.3,18,15.2,5,97.5,70.6,24,0.508,66,0.424,28,0.121,8,0.5,4,1,200,89.9,15.8,6,20,71,,12.7,10,0.53,35,0.314,11,41.7,30,0.509,18.7,16,31,0.548,17,0.0,0,"November 27, 2020",60.9,14,9.7,3,89.9,84.2,32,0.474,57,0.404,23,0.474,27,0.852,23,0,200,97.5,29.4,10,11,77,,12.7,10,0.421,24,0.333,8,58.3,42,0.551,21.6,19,33,0.455,15,1.0,1,"Memorial Gymnasium, Nashville, Tennessee",VALPARAISO,Valparaiso,79.3,Home,VANDERBILT,Vanderbilt
64.3,18,15.2,5,97.5,70.6,24,0.508,66,0.424,28,0.121,8,0.5,4,1,200,89.9,15.8,6,20,71,,12.7,10,0.53,35,0.314,11,41.7,30,0.509,18.7,16,31,0.548,17,0.0,0,"November 27, 2020",60.9,14,9.7,3,89.9,84.2,32,0.474,57,0.404,23,0.474,27,0.852,23,0,200,97.5,29.4,10,11,77,,12.7,10,0.421,24,0.333,8,58.3,42,0.551,21.6,19,33,0.455,15,1.0,1,"Memorial Gymnasium, Nashville, Tennessee",VALPARAISO,Valparaiso,79.3,Home,VANDERBILT,Vanderbilt
40.0,12,10.3,3,104.7,79.3,23,0.567,60,0.5,30,0.2,12,0.667,8,0,200,118.8,27.3,9,17,76,3,4.7,3,0.383,23,0.348,8,51.6,32,0.578,10.9,8,37,0.595,22,1.0,1,"November 25, 2020",38.5,10,21.6,8,118.8,72.7,24,0.545,55,0.473,26,0.2,11,0.636,7,1,200,104.7,20.7,6,16,67,,9.4,6,0.473,26,0.308,8,48.4,30,0.556,14.3,10,29,0.621,18,0.0,0,"Mohegan Sun Arena, Uncasville, Connecticut",BOSTON-COLLEGE,Boston College,64.5,Away,VILLANOVA,Villanova
35.7,10,0.0,0,98.7,94.1,32,0.552,58,0.483,28,0.466,27,0.704,19,0,200,110.7,29.0,9,19,83,3,8.0,6,0.414,24,0.333,8,63.1,41,0.586,13.6,11,34,0.588,20,1.0,2,"November 26, 2020",30.8,8,11.8,4,110.7,71.0,22,0.517,60,0.433,26,0.35,21,0.571,12,1,200,98.7,5.9,2,22,74,18,6.7,5,0.467,28,0.357,10,36.9,24,0.529,11.5,9,32,0.5,16,0.5,1,"Mohegan Sun Arena, Uncasville, Connecticut",ARIZONA-STATE,Arizona State,74.9,Away,VILLANOVA,Villanova
51.9,14,5.6,2,101.4,82.4,28,0.561,57,0.474,27,0.404,23,0.739,17,0,225,112.5,25.8,8,19,81,,2.8,2,0.351,20,0.5,10,55.4,36,0.596,16.2,13,37,0.459,17,1.0,2,"November 28, 2020",42.3,11,10.8,4,112.5,74.2,23,0.5,61,0.426,26,0.279,17,0.706,12,1,225,101.4,17.6,6,23,73,3,2.8,2,0.41,25,0.36,9,44.6,29,0.528,10.5,8,36,0.472,17,0.667,2,"Mohegan Sun Arena, Uncasville, Connecticut",VILLANOVA,Villanova,64.0,Away,VIRGINIA-TECH,Virginia Tech
57.1,16,17.9,7,92.0,68.8,22,0.623,53,0.528,28,0.415,22,0.864,19,0,200,113.3,12.5,3,23,85,,13.3,10,0.453,24,0.417,10,44.6,25,0.67,18.3,14,29,0.621,18,1.0,1,"November 25, 2020",33.3,8,3.4,1,113.3,87.5,21,0.464,56,0.429,24,0.464,26,0.654,17,1,200,92.0,31.3,10,19,69,,4.0,3,0.304,17,0.235,4,55.4,31,0.505,21.1,18,39,0.513,20,0.0,0,"Sanford Pentagon, Sioux Falls, South Dakota",UTAH-STATE,Utah State,75.4,Away,VIRGINIA-COMMONWEALTH,VCU
47.8,11,6.4,3,102.6,44.7,17,0.383,64,0.359,23,0.422,27,0.63,17,1,200,86.8,36.8,14,25,66,,17.1,13,0.328,21,0.143,3,40.8,31,0.43,15.6,14,43,0.465,20,0.5,1,"November 26, 2020",53.8,14,11.6,5,86.8,63.2,24,0.46,63,0.413,26,0.46,29,0.69,20,0,200,102.6,55.3,21,21,78,15,6.6,5,0.254,16,0.375,6,59.2,45,0.508,20.9,20,47,0.426,20,1.0,2,"Sanford Pentagon, Sioux Falls, South Dakota",VIRGINIA-COMMONWEALTH,VCU,76.3,Home,WEST-VIRGINIA,West Virginia
66.7,14,14.7,5,80.8,74.3,26,0.51,48,0.438,21,0.563,27,0.778,21,1,200,95.9,26.9,7,19,70,,12.3,9,0.521,25,0.28,7,54.1,33,0.575,22.1,17,23,0.609,14,0.667,2,"November 27, 2020",65.0,13,4.3,1,95.9,73.1,19,0.404,57,0.351,20,0.316,18,0.722,13,2,200,80.8,25.7,9,24,59,,8.2,6,0.404,23,0.261,6,45.9,28,0.45,22.6,19,34,0.412,14,0.333,1,"Sanford Pentagon, Sioux Falls, South Dakota",MEMPHIS,Memphis,73.2,Away,VIRGINIA-COMMONWEALTH,VCU
38.1,8,0.0,0,107.1,79.4,27,0.491,53,0.396,21,0.434,23,0.478,11,0,200,75.0,12.1,4,12,63,,13.1,11,0.358,19,0.526,10,46.3,31,0.493,27.5,24,34,0.324,11,0.0,0,"November 25, 2020",65.7,23,8.8,3,75.0,87.9,29,0.593,70,0.5,35,0.129,9,0.778,7,0,200,107.1,20.6,7,17,90,,17.9,15,0.543,38,0.342,13,53.7,36,0.606,18.7,17,32,0.688,22,1.0,1,"Cameron Hall, Lexington, Virginia","St. Andrews
			","St. Andrews
			",84.1,Home,VIRGINIA-MILITARY-INSTITUTE,VMI
40.9,9,0.0,0,116.2,61.5,24,0.51,52,0.423,22,0.365,19,0.632,12,1,200,87.8,30.3,10,13,65,,6.8,5,0.538,28,0.321,9,47.2,34,0.533,26.7,22,24,0.542,13,0.5,1,"November 28, 2020",22.6,7,16.7,4,87.8,69.7,23,0.507,72,0.431,31,0.194,14,0.929,13,0,200,116.2,38.5,15,18,86,,24.3,18,0.5,36,0.306,11,52.8,38,0.547,12.3,11,36,0.556,20,1.0,1,"Bryce Jordan Center, University Park, Pennsylvania",VIRGINIA-MILITARY-INSTITUTE,VMI,73.8,Home,PENN-STATE,Penn State
47.6,10,2.9,1,108.5,81.5,22,0.453,53,0.396,21,0.396,21,0.667,14,1,200,87.3,21.4,6,11,62,,8.5,6,0.321,17,0.353,6,50.9,28,0.492,19.4,15,36,0.417,15,0.0,0,"November 25, 2020",62.1,18,11.1,4,87.3,78.6,22,0.575,60,0.483,29,0.183,11,0.727,8,0,200,108.5,18.5,5,18,77,,5.6,4,0.433,26,0.423,11,49.1,27,0.59,13.4,10,34,0.529,18,1.0,1,"Cassell Coliseum, Blacksburg, Virginia",RADFORD,Radford,71.1,Home,VIRGINIA-TECH,Virginia Tech
51.9,14,5.6,2,101.4,82.4,28,0.561,57,0.474,27,0.404,23,0.739,17,0,225,112.5,25.8,8,19,81,,2.8,2,0.351,20,0.5,10,55.4,36,0.596,16.2,13,37,0.459,17,1.0,2,"November 28, 2020",42.3,11,10.8,4,112.5,74.2,23,0.5,61,0.426,26,0.279,17,0.706,12,1,225,101.4,17.6,6,23,73,3,2.8,2,0.41,25,0.36,9,44.6,29,0.528,10.5,8,36,0.472,17,0.667,2,"Mohegan Sun Arena, Uncasville, Connecticut",VILLANOVA,Villanova,64.0,Away,VIRGINIA-TECH,Virginia Tech
50.0,9,0.0,0,145.9,69.2,18,0.439,49,0.367,18,0.286,14,0.786,11,1,200,88.5,18.8,6,9,54,,1.6,1,0.327,16,0.438,7,41.4,24,0.485,14.0,9,33,0.333,11,0.0,0,"November 25, 2020",48.6,17,15.2,5,88.5,81.3,26,0.675,63,0.556,35,0.063,4,1.0,4,0,200,145.9,30.8,8,14,89,4,11.5,7,0.46,29,0.517,15,58.6,34,0.686,8.5,6,34,0.588,20,1.0,1,"Mohegan Sun Arena, Uncasville, Connecticut",TOWSON,Towson,60.8,Home,VIRGINIA,Virginia
23.8,5,20.0,6,96.8,82.9,29,0.441,51,0.412,21,0.353,18,0.833,15,1,200,95.2,7.4,2,12,60,4,4.8,3,0.235,12,0.25,3,50.0,31,0.504,12.0,8,39,0.462,18,0.5,1,"November 27, 2020",60.9,14,7.7,3,95.2,92.6,25,0.509,58,0.397,23,0.069,4,0.5,2,1,200,96.8,17.1,6,16,61,,9.5,6,0.483,28,0.464,13,50.0,31,0.509,10.5,7,30,0.333,10,0.667,2,"Mohegan Sun Arena, Uncasville, Connecticut",VIRGINIA,Virginia,63.2,Home,SAN-FRANCISCO,San Francisco
78.6,11,17.1,6,133.7,53.6,15,0.33,53,0.264,14,0.453,24,0.667,16,1,200,61.4,17.9,7,23,51,,7.2,6,0.472,25,0.28,7,32.8,22,0.396,28.2,25,28,0.25,7,0.0,0,"November 25, 2020",58.3,21,10.7,3,61.4,82.1,32,0.652,66,0.545,36,0.485,32,0.781,25,0,200,133.7,46.4,13,21,111,,24.1,20,0.47,31,0.452,14,67.2,45,0.683,15.8,15,35,0.629,22,1.0,1,,DELAWARE-STATE,Delaware State,82.8,Home,WAKE-FOREST,Wake Forest
36.4,8,0.0,0,104.4,88.9,24,0.57,43,0.512,22,0.349,15,0.733,11,1,200,88.2,23.8,5,20,60,,8.8,6,0.326,14,0.357,5,60.4,29,0.599,30.7,22,29,0.586,17,0.0,0,"November 27, 2020",37.5,9,6.9,2,88.2,76.2,16,0.551,49,0.49,24,0.449,22,0.773,17,0,200,104.4,11.1,3,16,71,,14.7,10,0.408,20,0.3,6,39.6,19,0.597,17.0,12,29,0.621,18,1.0,2,,LONGWOOD,Longwood,67.8,Home,WAKE-FOREST,Wake Forest
